"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Silphium compositum",-83.208345,33.021408,"USA","Georgia",NA,4416666250,"Asteraceae","SPECIES",17,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.575211,34.874748,"USA","Georgia",NA,4431192495,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.678437,34.72465,"USA","Georgia",NA,4900900841,"Asteraceae","SPECIES",65,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.296378,34.633453,"USA","Georgia",NA,4607655765,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.666825,34.729622,"USA","Georgia",NA,3802784395,"Asteraceae","SPECIES",40,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.916949,31.999988,"USA","Georgia",NA,2382437441,"Asteraceae","SPECIES",2297,1985,"PRESERVED_SPECIMEN","KU","R. L. McGregor Herbarium Vascular Plants Collection"
"Silphium compositum",-81.921018,32.219197,"USA","Georgia",NA,2382440566,"Asteraceae","SPECIES",1464,1975,"PRESERVED_SPECIMEN","KU","R. L. McGregor Herbarium Vascular Plants Collection"
"Silphium compositum",-84.87815,33.44277,"USA","Georgia",NA,1563148639,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-84.87815,33.44277,"USA","Georgia",NA,1563150885,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-85.402725,34.871503,"USA","Georgia",NA,3859418137,"Asteraceae","SPECIES",2897,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.336137,34.776795,"USA","Georgia",NA,4091850902,"Asteraceae","SPECIES",699,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.8331,34.951432,"USA","Georgia",NA,3333147075,"Asteraceae","SPECIES",15,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.32651,33.788885,"USA","Georgia",NA,4852039452,"Asteraceae","SPECIES",166,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.237546,34.484767,"USA","Georgia",NA,3986285496,"Asteraceae","SPECIES",28818,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.709267,34.781088,"USA","Georgia",NA,4416876387,"Asteraceae","SPECIES",3,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.493335,33.698457,"USA","Georgia",NA,2814189791,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.885244,32.288609,"USA","Georgia",NA,3766325990,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.693958,32.482528,"USA","Georgia",NA,3766325992,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.650563,32.495273,"USA","Georgia",NA,3766326001,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.806066,32.497752,"USA","Georgia",NA,3766326004,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.696699,32.506419,"USA","Georgia",NA,3766326005,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.693958,32.482528,"USA","Georgia",NA,3766326010,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.885244,32.288609,"USA","Georgia",NA,3766326016,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.689108,32.511131,"USA","Georgia",NA,3766326023,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.639369,32.490922,"USA","Georgia",NA,3766326263,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.639369,32.490922,"USA","Georgia",NA,3766326256,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.791487,32.392882,"USA","Georgia",NA,3766326260,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.696699,32.506419,"USA","Georgia",NA,3766326284,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.885244,32.288609,"USA","Georgia",NA,3766326267,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.824718,32.511218,"USA","Georgia",NA,3766326274,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.885244,32.288609,"USA","Georgia",NA,3766326280,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.689108,32.511131,"USA","Georgia",NA,3766326271,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-84.826298,32.445536,"USA","Georgia",NA,3766326277,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Silphium compositum",-85.314722,33.856111,"USA","Georgia",NA,2859030135,"Asteraceae","SPECIES",100,2003,"PRESERVED_SPECIMEN","CM",""
"Silphium compositum",-83.930758,34.736227,"USA","Georgia",NA,4116652219,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.394798,34.463448,"USA","Georgia",NA,3124920809,"Asteraceae","SPECIES",28818,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.36205,34.548003,"USA","Georgia",NA,2850984935,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.975,33.47083,"USA","Georgia",NA,415909609,"Asteraceae","SPECIES",NA,1907,"PRESERVED_SPECIMEN","UConn",""
"Silphium compositum",-84.98777,32.46305,"USA","Georgia",NA,415909610,"Asteraceae","SPECIES",NA,1949,"PRESERVED_SPECIMEN","UConn",""
"Silphium compositum",-83.20856,33.021545,"USA","Georgia",NA,4946284309,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.167026,33.312579,"USA","Georgia",NA,4440694658,"Asteraceae","SPECIES",31,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.87815,33.44277,"USA","Georgia",NA,1563145751,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-84.46168,32.5943,"USA","Georgia",NA,1563146501,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-84.46168,32.5943,"USA","Georgia",NA,1563150819,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Silphium compositum",-85.25,34.87,"USA","Georgia",NA,1929716555,"Asteraceae","SPECIES",NA,1994,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Silphium compositum",-83.575264,34.874856,"USA","Georgia",NA,3320952864,"Asteraceae","SPECIES",14,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.422703,34.870965,"USA","Georgia",NA,4145743662,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.528499,33.190261,"USA","Georgia",NA,4847173818,"Asteraceae","SPECIES",22,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.606879,31.705591,"USA","Georgia",NA,4145396297,"Asteraceae","SPECIES",29199,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.138367,34.183138,"USA","Georgia",NA,3892566304,"Asteraceae","SPECIES",12,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.129578,34.190812,"USA","Georgia",NA,4908202176,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.343746,34.315701,"USA","Georgia",NA,4133898001,"Asteraceae","SPECIES",28,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.537559,34.242703,"USA","Georgia",NA,4902096433,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.370675,34.944588,"USA","Georgia",NA,3860528152,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.474834,34.337291,"USA","Georgia",NA,3456622418,"Asteraceae","SPECIES",6,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.203973,32.472644,"USA","Georgia",NA,4937112642,"Asteraceae","SPECIES",29093,2009,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.4223,32.1838,"USA","Georgia",NA,3709970663,"Asteraceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-81.4223,32.1838,"USA","Georgia",NA,3709970773,"Asteraceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-81.4223,32.1838,"USA","Georgia",NA,3709837250,"Asteraceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-84.136157,32.203299,"USA","Georgia",NA,3709985734,"Asteraceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-84.535042,34.246804,"USA","Georgia",NA,3709932594,"Asteraceae","SPECIES",1500,1948,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-84.139071,33.797968,"USA","Georgia",NA,3709838905,"Asteraceae","SPECIES",129,1995,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-84.55628,34.163712,"USA","Georgia",NA,3709928607,"Asteraceae","SPECIES",1220,1988,"PRESERVED_SPECIMEN","GA",""
"Silphium compositum",-85.47924,34.525769,"USA","Georgia",NA,2234586934,"Asteraceae","SPECIES",306,2010,"PRESERVED_SPECIMEN","NCU",""
"Silphium compositum",-81.974838,33.47097,"USA","Georgia",NA,1930039860,"Asteraceae","SPECIES",NA,1898,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Silphium compositum",-84.363705,34.829783,"USA","Georgia",NA,4165889252,"Asteraceae","SPECIES",28762,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.123405,34.586647,"USA","Georgia",NA,4919705468,"Asteraceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.381197,34.500065,"USA","Georgia",NA,2826293836,"Asteraceae","SPECIES",526,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.726111,34.315556,"USA","Georgia",NA,2859036133,"Asteraceae","SPECIES",100,2003,"PRESERVED_SPECIMEN","CM",""
"Silphium compositum",-84.845375,33.676963,"USA","Georgia",NA,3399185390,"Asteraceae","SPECIES",10,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.378495,34.706162,"USA","Georgia",NA,3330655978,"Asteraceae","SPECIES",10,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.457633,34.818988,"USA","Georgia",NA,3408159143,"Asteraceae","SPECIES",1891,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.383225,34.922312,"USA","Georgia",NA,3384914604,"Asteraceae","SPECIES",22,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.389594,34.875683,"USA","Georgia",NA,4908905772,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.575264,34.874512,"USA","Georgia",NA,4431152461,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.718257,34.972242,"USA","Georgia",NA,4134139473,"Asteraceae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.930838,34.736213,"USA","Georgia",NA,4138454454,"Asteraceae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.969752,33.965258,"USA","Georgia",NA,2620064476,"Asteraceae","SPECIES",77,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.393592,34.9277,"USA","Georgia",NA,2864726168,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.97878,33.429089,"USA","Georgia",NA,4431053362,"Asteraceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.388667,34.739456,"USA","Georgia",NA,3961109960,"Asteraceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.734178,34.169188,"USA","Georgia",NA,2626436731,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.13246,34.606455,"USA","Georgia",NA,3327949479,"Asteraceae","SPECIES",28790,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.207097,34.417073,"USA","Georgia",NA,4863926715,"Asteraceae","SPECIES",8,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.433067,34.836503,"USA","Georgia",NA,2818667641,"Asteraceae","SPECIES",92,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.383567,34.92225,"USA","Georgia",NA,4138672736,"Asteraceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.745214,34.282872,"USA","Georgia",NA,2634508062,"Asteraceae","SPECIES",2813,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.575526,34.874446,"USA","Georgia",NA,4133793497,"Asteraceae","SPECIES",31,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.129017,33.732677,"USA","Georgia",NA,3925439125,"Asteraceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.639444,34.129736,"USA","Georgia",NA,4145246500,"Asteraceae","SPECIES",9,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.930728,34.736511,"USA","Georgia",NA,4133879952,"Asteraceae","SPECIES",61,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.336134,34.776807,"USA","Georgia",NA,4091476950,"Asteraceae","SPECIES",699,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.433363,34.81492,"USA","Georgia",NA,4901988170,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.366413,34.881411,"USA","Georgia",NA,2265818805,"Asteraceae","SPECIES",28762,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.111661,33.575462,"USA","Georgia",NA,4153731568,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.101464,34.650161,"USA","Georgia",NA,3860042945,"Asteraceae","SPECIES",26,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.574973,34.874362,"USA","Georgia",NA,4133699498,"Asteraceae","SPECIES",15,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.446587,34.658692,"USA","Georgia",NA,3859386844,"Asteraceae","SPECIES",9,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-82.212883,31.143854,"USA","Georgia",NA,3961217384,"Asteraceae","SPECIES",20,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.737787,34.168037,"USA","Georgia",NA,4855525079,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.402454,34.930807,"USA","Georgia",NA,4892012351,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-82.12076,30.926904,"USA","Georgia",NA,4133935025,"Asteraceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.508252,34.209849,"USA","Georgia",NA,4901436547,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.881562,31.677028,"USA","Georgia",NA,4901950289,"Asteraceae","SPECIES",24,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.209,34.418373,"USA","Georgia",NA,4096956306,"Asteraceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.150691,34.283646,"USA","Georgia",NA,4945681770,"Asteraceae","SPECIES",28846,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.708986,34.781222,"USA","Georgia",NA,4116430734,"Asteraceae","SPECIES",22,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.492462,34.507708,"USA","Georgia",NA,2856766768,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.504087,34.239809,"USA","Georgia",NA,4138104455,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.453537,33.75824,"USA","Georgia",NA,4901203150,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.609778,34.752258,"USA","Georgia",NA,4946095655,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.393076,34.74058,"USA","Georgia",NA,3455706129,"Asteraceae","SPECIES",177,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.384492,32.558987,"USA","Georgia",NA,4921426949,"Asteraceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.654035,34.604898,"USA","Georgia",NA,4863902370,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.713678,31.543262,"USA","Georgia",NA,3302241536,"Asteraceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.942336,32.618169,"USA","Georgia",NA,2311339276,"Asteraceae","SPECIES",13,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.558297,32.461184,"USA","Georgia",NA,4009721169,"Asteraceae","SPECIES",29093,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.096642,34.650588,"USA","Georgia",NA,3888811166,"Asteraceae","SPECIES",11,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.224228,33.45417,"USA","Georgia",NA,4091514347,"Asteraceae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.936729,33.832489,"USA","Georgia",NA,4901091629,"Asteraceae","SPECIES",65,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.382095,34.922088,"USA","Georgia",NA,3384567680,"Asteraceae","SPECIES",961,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.022136,34.688978,"USA","Georgia",NA,3966357552,"Asteraceae","SPECIES",1783,2015,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-82.410155,32.612737,"USA","Georgia",NA,4924139869,"Asteraceae","VARIETY",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
