"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Parthenium integrifolium",-84.87815,33.44277,"USA","Georgia",NA,1563146594,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","LSU",""
"Parthenium integrifolium",-85.108025,33.569917,"USA","Georgia",NA,4126940747,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.310093,34.510667,"USA","Georgia",NA,4863691997,"Asteraceae","SPECIES",28818,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.157553,34.22961,"USA","Georgia",NA,3709944017,"Asteraceae","SPECIES",4786,1947,"PRESERVED_SPECIMEN","GA",""
"Parthenium integrifolium",-84.160467,34.236388,"USA","Georgia",NA,3709964833,"Asteraceae","SPECIES",1807,1955,"PRESERVED_SPECIMEN","GA",""
"Parthenium integrifolium",-83.37488,34.51028,"USA","Georgia",NA,4502206305,"Asteraceae","VARIETY",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Parthenium integrifolium",-83.404984,34.067245,"USA","Georgia",NA,4030703301,"Asteraceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Parthenium integrifolium",-84.840897,33.332326,"USA","Georgia",NA,4458602983,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.318183,33.772975,"USA","Georgia",NA,3873962800,"Asteraceae","SPECIES",3,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.458983,34.791467,"USA","Georgia",NA,3873013765,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.926939,33.8936,"USA","Georgia",NA,4597271466,"Asteraceae","SPECIES",28902,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.157146,33.591434,"USA","Georgia",NA,4121218090,"Asteraceae","SPECIES",28957,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.375726,33.948681,"USA","Georgia",NA,3873721412,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.478072,34.623878,"USA","Georgia",NA,3873031372,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.231156,34.944381,"USA","Georgia",NA,4145454016,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.954583,34.002033,"USA","Georgia",NA,3399190353,"Asteraceae","SPECIES",NA,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.29957,34.96528,"USA","Georgia",NA,4852149603,"Asteraceae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.41587,34.153308,"USA","Georgia",NA,3858638956,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.403107,34.930678,"USA","Georgia",NA,4892118747,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.366314,34.054539,"USA","Georgia",NA,3902138554,"Asteraceae","SPECIES",18,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.166682,33.312747,"USA","Georgia",NA,4510059225,"Asteraceae","SPECIES",61,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.335,34.6125,"USA","Georgia",NA,3872893506,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.575068,34.874497,"USA","Georgia",NA,3860006840,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.108008,33.56995,"USA","Georgia",NA,4872094700,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.231262,34.944219,"USA","Georgia",NA,3802677387,"Asteraceae","SPECIES",98,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.400932,33.779235,"USA","Georgia",NA,4945571658,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.400453,33.779181,"USA","Georgia",NA,4945969663,"Asteraceae","SPECIES",6,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.898165,33.916464,"USA","Georgia",NA,3873067112,"Asteraceae","SPECIES",24,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.93055,34.735912,"USA","Georgia",NA,4137955374,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.393692,34.927903,"USA","Georgia",NA,3873270422,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.11476,34.18804,"USA","Georgia",NA,2252036441,"Asteraceae","SPECIES",NA,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.338076,34.510635,"USA","Georgia",NA,3873638460,"Asteraceae","SPECIES",10,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.372817,33.789854,"USA","Georgia",NA,4891791463,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.352923,33.730978,"USA","Georgia",NA,3873607407,"Asteraceae","SPECIES",30,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.833364,34.951099,"USA","Georgia",NA,4512101348,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.575287,34.874875,"USA","Georgia",NA,3873714471,"Asteraceae","SPECIES",13,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.307919,34.720865,"USA","Georgia",NA,3124526555,"Asteraceae","SPECIES",28790,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.575264,34.874512,"USA","Georgia",NA,4516268497,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.418417,34.132744,"USA","Georgia",NA,3872969635,"Asteraceae","SPECIES",34,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.199219,33.598319,"USA","Georgia",NA,3872913620,"Asteraceae","SPECIES",6,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.70613,34.760528,"USA","Georgia",NA,3873475488,"Asteraceae","SPECIES",30,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.649387,34.623664,"USA","Georgia",NA,4103324648,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.038178,33.557392,"USA","Georgia",NA,4919395503,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.108048,33.569926,"USA","Georgia",NA,3873387619,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.35006,34.955692,"USA","Georgia",NA,3873723658,"Asteraceae","SPECIES",48,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.232447,34.94232,"USA","Georgia",NA,3858227237,"Asteraceae","SPECIES",37,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.400878,33.778923,"USA","Georgia",NA,3903338808,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.307918,34.565874,"USA","Georgia",NA,3335426445,"Asteraceae","SPECIES",28818,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.112314,33.567385,"USA","Georgia",NA,4145398594,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.596726,34.998669,"USA","Georgia",NA,4134031177,"Asteraceae","SPECIES",28762,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.930733,34.736263,"USA","Georgia",NA,4137822814,"Asteraceae","SPECIES",557,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-85.108036,33.569837,"USA","Georgia",NA,4121253788,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.400652,33.77905,"USA","Georgia",NA,4952919878,"Asteraceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-84.699368,32.875015,"USA","Georgia",NA,4929917152,"Asteraceae","VARIETY",2446,1944,"PRESERVED_SPECIMEN","PH",""
"Parthenium integrifolium",-83.365547,34.0545,"USA","Georgia",NA,3873500458,"Asteraceae","SPECIES",7,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.382222,34.536111,"USA","Georgia",NA,3707732318,"Asteraceae","SPECIES",NA,2006,"PRESERVED_SPECIMEN","MMNS",""
"Parthenium integrifolium",-84.681038,32.875897,"USA","Georgia",NA,4929850860,"Asteraceae","VARIETY",4159,1940,"PRESERVED_SPECIMEN","PH",""
"Parthenium integrifolium",-85.25,34.87,"USA","Georgia",NA,1930804657,"Asteraceae","SPECIES",NA,1994,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Parthenium integrifolium",-85.076612,33.580094,"USA","Georgia",NA,4121003652,"Asteraceae","SPECIES",8265,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Parthenium integrifolium",-83.394332,34.73065,"USA","Georgia",NA,1990118043,"Asteraceae","VARIETY",3087,1923,"PRESERVED_SPECIMEN","TENN",""
"Parthenium integrifolium",-82.841892,34.116415,"USA","Georgia",NA,1990174521,"Asteraceae","VARIETY",NA,NA,"PRESERVED_SPECIMEN","NCSC",""
