"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Chamaecrista fasciculata",-84.415328,33.726905,"USA","Georgia",NA,4153945820,"Fabaceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.322964,33.910988,"USA","Georgia",NA,4923768545,"Fabaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.362402,33.933693,"USA","Georgia",NA,4910678237,"Fabaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.382435,34.00128,"USA","Georgia",NA,4172097482,"Fabaceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.542405,33.84006,"USA","Georgia",NA,3355132933,"Fabaceae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-82.852208,32.585688,"USA","Georgia",NA,2397584102,"Fabaceae","SPECIES",4,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.38202,34.002082,"USA","Georgia",NA,4172040620,"Fabaceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.659053,33.784125,"USA","Georgia",NA,2851195877,"Fabaceae","SPECIES",194,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.380452,32.859782,"USA","Georgia",NA,4910913824,"Fabaceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.316372,34.325946,"USA","Georgia",NA,4921825341,"Fabaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.917911,33.906924,"USA","Georgia",NA,3902956348,"Fabaceae","SPECIES",24,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.442417,33.918759,"USA","Georgia",NA,2851173552,"Fabaceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.252948,33.779125,"USA","Georgia",NA,2397666579,"Fabaceae","SPECIES",20,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.24448,34.9987,"USA","Georgia",NA,1932899703,"Fabaceae","SPECIES",NA,2007,"PRESERVED_SPECIMEN","UTEP",""
"Chamaecrista fasciculata",-85.345291,34.475015,"USA","Georgia",NA,1930048289,"Fabaceae","SPECIES",NA,1900,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Chamaecrista fasciculata",-84.459897,33.897368,"USA","Georgia",NA,2860074368,"Fabaceae","SPECIES",17,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.110886,33.862289,"USA","Georgia",NA,3398880004,"Fabaceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.381427,33.967619,"USA","Georgia",NA,3343990899,"Fabaceae","SPECIES",7,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.231019,33.868156,"USA","Georgia",NA,4405433272,"Fabaceae","SPECIES",110,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.695688,34.599245,"USA","Georgia",NA,4172294555,"Fabaceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.438077,33.781546,"USA","Georgia",NA,3383843272,"Fabaceae","SPECIES",9,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-85.349725,33.930258,"USA","Georgia",NA,1671721045,"Fabaceae","SPECIES",NA,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-81.4348,32.1811,"USA","Georgia",NA,3709830472,"Fabaceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-81.4494,32.3244,"USA","Georgia",NA,3709846552,"Fabaceae","SPECIES",NA,2014,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-84.535042,34.246804,"USA","Georgia",NA,3710073618,"Fabaceae","SPECIES",1500,1948,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.456442,32.446278,"USA","Georgia",NA,3709843667,"Fabaceae","SPECIES",NA,2009,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.76835,33.196483,"USA","Georgia",NA,3709843887,"Fabaceae","SPECIES",NA,2012,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.2116,31.3831,"USA","Georgia",NA,4132079326,"Fabaceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.807837,30.76654,"USA","Georgia",NA,3709833228,"Fabaceae","SPECIES",3993,1965,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-84.134209,33.807076,"USA","Georgia",NA,3709842940,"Fabaceae","SPECIES",100,1995,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-81.461271,31.071353,"USA","Georgia",NA,3710075617,"Fabaceae","SPECIES",4710,2003,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-81.389843,31.223555,"USA","Georgia",NA,3709824314,"Fabaceae","SPECIES",688,2003,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-84.132797,32.192872,"USA","Georgia",NA,3709844765,"Fabaceae","SPECIES",NA,2013,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.542031,32.491022,"USA","Georgia",NA,3709974180,"Fabaceae","SPECIES",NA,2009,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-83.683717,33.250217,"USA","Georgia",NA,3709984873,"Fabaceae","SPECIES",NA,2012,"PRESERVED_SPECIMEN","GA",""
"Chamaecrista fasciculata",-84.5009,33.928025,"USA","Georgia",NA,3873290486,"Fabaceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.866939,34.631868,"USA","Georgia",NA,1586935198,"Fabaceae","SPECIES",4,2017,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-81.728738,31.071378,"USA","Georgia",NA,4413701067,"Fabaceae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.197041,32.039969,"USA","Georgia",NA,1931026519,"Fabaceae","SPECIES",NA,1901,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Chamaecrista fasciculata",-81.443274,32.641293,"USA","Georgia",NA,1930590952,"Fabaceae","SPECIES",NA,1948,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Chamaecrista fasciculata",-84.589722,32.343333,"USA","Georgia",NA,1932897391,"Fabaceae","SPECIES",NA,2004,"PRESERVED_SPECIMEN","UTEP",""
"Chamaecrista fasciculata",-84.200375,34.757831,"USA","Georgia",NA,4458364087,"Fabaceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.443745,33.91797,"USA","Georgia",NA,4936235188,"Fabaceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.501842,34.198479,"USA","Georgia",NA,3925151918,"Fabaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.444154,33.917601,"USA","Georgia",NA,2850912607,"Fabaceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-81.464592,32.796122,"USA","Georgia",NA,3338060601,"Fabaceae","SPECIES",48,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.477448,31.229168,"USA","Georgia",NA,4950115723,"Fabaceae","SPECIES",104,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.143514,34.412912,"USA","Georgia",NA,2850721603,"Fabaceae","SPECIES",28485,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.601111,34.004167,"USA","Georgia",NA,2859174159,"Fabaceae","SPECIES",100,2003,"PRESERVED_SPECIMEN","CM",""
"Chamaecrista fasciculata",-84.578667,33.9775,"USA","Georgia",NA,4948723396,"Fabaceae","SPECIES",100,2006,"PRESERVED_SPECIMEN","DEK",""
"Chamaecrista fasciculata",-84.443895,33.917901,"USA","Georgia",NA,4946503144,"Fabaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-82.856192,34.435389,"USA","Georgia",NA,2862350157,"Fabaceae","SPECIES",17928,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.86722,34.239662,"USA","Georgia",NA,4171500424,"Fabaceae","SPECIES",17,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.590828,33.12384,"USA","Georgia",NA,4910716097,"Fabaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-85.200523,34.286842,"USA","Georgia",NA,3859952167,"Fabaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-82.779292,33.205214,"USA","Georgia",NA,3355692429,"Fabaceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-85.200808,34.28681,"USA","Georgia",NA,3859585185,"Fabaceae","SPECIES",15,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.304231,33.804678,"USA","Georgia",NA,3858750286,"Fabaceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.447739,32.959556,"USA","Georgia",NA,4946258310,"Fabaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.441052,33.937144,"USA","Georgia",NA,3384263316,"Fabaceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.381988,34.002456,"USA","Georgia",NA,4407406874,"Fabaceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.7799,34.172568,"USA","Georgia",NA,4922026479,"Fabaceae","SPECIES",23,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.451613,33.883794,"USA","Georgia",NA,3344032285,"Fabaceae","SPECIES",176,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.143988,33.88241,"USA","Georgia",NA,2826134663,"Fabaceae","SPECIES",194,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.303961,33.804708,"USA","Georgia",NA,4145622806,"Fabaceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.421659,32.941315,"USA","Georgia",NA,4910766773,"Fabaceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.5909,34.020818,"USA","Georgia",NA,2856798335,"Fabaceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.398582,33.951977,"USA","Georgia",NA,3892625151,"Fabaceae","SPECIES",5,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.302937,34.082561,"USA","Georgia",NA,2397556056,"Fabaceae","SPECIES",28874,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-83.84182,30.705027,"USA","Georgia",NA,3902623933,"Fabaceae","SPECIES",147,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.211227,34.425711,"USA","Georgia",NA,2860152084,"Fabaceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-82.041422,33.510242,"USA","Georgia",NA,2563548373,"Fabaceae","SPECIES",7,2010,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-84.397641,33.803623,"USA","Georgia",NA,2823132807,"Fabaceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Chamaecrista fasciculata",-85.146203,34.439188,"USA","Georgia",NA,4936726572,"Fabaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
