"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Packera anonyma",-84.124328,33.627122,"USA","Georgia",NA,2873970043,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.013428,33.175865,"USA","Georgia",NA,4852381183,"Asteraceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.00972,32.734535,"USA","Georgia",NA,4910969888,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.445992,34.811508,"USA","Georgia",NA,3113513413,"Asteraceae","SPECIES",9,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.9439,32.622938,"USA","Georgia",NA,2579330130,"Asteraceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.741458,32.85081,"USA","Georgia",NA,2619932395,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.362328,33.951233,"USA","Georgia",NA,4062987321,"Asteraceae","SPECIES",53,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.117901,32.559739,"USA","Georgia",NA,2619931711,"Asteraceae","SPECIES",929,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.163452,33.664321,"USA","Georgia",NA,4950459905,"Asteraceae","SPECIES",28930,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.088128,34.011344,"USA","Georgia",NA,4867827372,"Asteraceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.258068,33.666995,"USA","Georgia",NA,2237432249,"Asteraceae","SPECIES",28930,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.452013,33.884351,"USA","Georgia",NA,4046509315,"Asteraceae","SPECIES",129,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.882378,33.41214,"USA","Georgia",NA,4096945683,"Asteraceae","SPECIES",13,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.381477,33.904542,"USA","Georgia",NA,3109007268,"Asteraceae","SPECIES",6,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.293128,33.77836,"USA","Georgia",NA,4111749721,"Asteraceae","SPECIES",48,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.40078,34.703617,"USA","Georgia",NA,3113363832,"Asteraceae","SPECIES",8,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.068946,33.58944,"USA","Georgia",NA,4607036671,"Asteraceae","SPECIES",31,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.936263,34.737358,"USA","Georgia",NA,2963888111,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.337312,34.169738,"USA","Georgia",NA,4130024512,"Asteraceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.230789,34.032463,"USA","Georgia",NA,3764537778,"Asteraceae","SPECIES",31,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.397072,33.714717,"USA","Georgia",NA,4111785555,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.134286,33.8017,"USA","Georgia",NA,3117849167,"Asteraceae","SPECIES",8,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.098942,33.952886,"USA","Georgia",NA,3773302899,"Asteraceae","SPECIES",28902,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.910461,33.532827,"USA","Georgia",NA,4096478206,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.653281,31.479274,"USA","Georgia",NA,4851985916,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.31353,33.527467,"USA","Georgia",NA,3117759077,"Asteraceae","SPECIES",165,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.119429,33.671293,"USA","Georgia",NA,4046491332,"Asteraceae","SPECIES",66,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.974426,34.84576,"USA","Georgia",NA,4875282290,"Asteraceae","SPECIES",23701,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.941279,33.85024,"USA","Georgia",NA,2626215592,"Asteraceae","SPECIES",28902,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.299944,34.634722,"USA","Georgia",NA,4162130830,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.15694,33.941193,"USA","Georgia",NA,4937075717,"Asteraceae","SPECIES",28902,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.306752,33.927977,"USA","Georgia",NA,4846854061,"Asteraceae","SPECIES",7,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.208593,34.597618,"USA","Georgia",NA,3760405578,"Asteraceae","SPECIES",28818,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.252866,32.026055,"USA","Georgia",NA,3772463812,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.71408,34.79331,"USA","Georgia",NA,4138094381,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.365905,34.054315,"USA","Georgia",NA,3113384497,"Asteraceae","SPECIES",9,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.82753,33.434082,"USA","Georgia",NA,4067637109,"Asteraceae","SPECIES",57,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.21322,32.054245,"USA","Georgia",NA,4852567244,"Asteraceae","SPECIES",18,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.442222,33.932228,"USA","Georgia",NA,4029181917,"Asteraceae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.268085,33.83856,"USA","Georgia",NA,2620176892,"Asteraceae","SPECIES",22,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.060829,33.952942,"USA","Georgia",NA,4080832656,"Asteraceae","SPECIES",35,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.06076,33.953053,"USA","Georgia",NA,4080897675,"Asteraceae","SPECIES",35,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.187837,34.349395,"USA","Georgia",NA,2619913600,"Asteraceae","SPECIES",12,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.066547,33.585156,"USA","Georgia",NA,4607107915,"Asteraceae","SPECIES",122,2010,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.438255,33.538555,"USA","Georgia",NA,2611044818,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.033996,34.073677,"USA","Georgia",NA,4852860143,"Asteraceae","SPECIES",366,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.864258,32.824778,"USA","Georgia",NA,4091745174,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.260925,34.02615,"USA","Georgia",NA,4852093710,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.22267,33.617764,"USA","Georgia",NA,1849092697,"Asteraceae","SPECIES",NA,2016,"PRESERVED_SPECIMEN","USCH",""
"Packera anonyma",-84.115059,34.263645,"USA","Georgia",NA,4111810465,"Asteraceae","SPECIES",6,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.088547,34.011292,"USA","Georgia",NA,4868047295,"Asteraceae","SPECIES",11,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.63198,33.343118,"USA","Georgia",NA,4465633757,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.338465,33.907342,"USA","Georgia",NA,2634604486,"Asteraceae","SPECIES",13,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.266289,32.467335,"USA","Georgia",NA,233100103,"Asteraceae","SPECIES",150,2003,"PRESERVED_SPECIMEN","KU","R. L. McGregor Herbarium Vascular Plants Collection"
"Packera anonyma",-84.57383,33.979755,"USA","Georgia",NA,3070615619,"Asteraceae","SPECIES",9,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.376075,34.706463,"USA","Georgia",NA,4606814608,"Asteraceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.159341,33.742318,"USA","Georgia",NA,3013900350,"Asteraceae","SPECIES",3640,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.948253,34.092625,"USA","Georgia",NA,4867886704,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.440999,33.934553,"USA","Georgia",NA,3772482316,"Asteraceae","SPECIES",64,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.946304,32.040979,"USA","Georgia",NA,3772473605,"Asteraceae","SPECIES",8,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.22885,33.525425,"USA","Georgia",NA,4852266456,"Asteraceae","SPECIES",8,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.69819,34.7944,"USA","Georgia",NA,4138405832,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.934258,33.648499,"USA","Georgia",NA,4102608628,"Asteraceae","SPECIES",36,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.253472,31.400358,"USA","Georgia",NA,3097160681,"Asteraceae","SPECIES",6,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.972107,31.776384,"USA","Georgia",NA,4855541167,"Asteraceae","SPECIES",2838,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.885171,33.75281,"USA","Georgia",NA,2619892520,"Asteraceae","SPECIES",16,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.683838,33.345734,"USA","Georgia",NA,4096740658,"Asteraceae","SPECIES",638,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.830795,33.751208,"USA","Georgia",NA,4852920196,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.117919,33.685925,"USA","Georgia",NA,2620051484,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.47705,34.78115,"USA","Georgia",NA,3118296033,"Asteraceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.187078,32.845949,"USA","Georgia",NA,4910869457,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.312284,33.873796,"USA","Georgia",NA,4111709691,"Asteraceae","SPECIES",424,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.780792,33.912754,"USA","Georgia",NA,4091628596,"Asteraceae","SPECIES",28902,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.713229,33.794836,"USA","Georgia",NA,3978705230,"Asteraceae","SPECIES",1000,1969,"PRESERVED_SPECIMEN","BAYLU",""
"Packera anonyma",-83.422387,33.932846,"USA","Georgia",NA,3978708976,"Asteraceae","SPECIES",1500,1969,"PRESERVED_SPECIMEN","BAYLU",""
"Packera anonyma",-84.653695,33.41973,"USA","Georgia",NA,4096825635,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.885244,32.288609,"USA","Georgia",NA,3766327570,"Asteraceae","SPECIES",NA,2005,"PRESERVED_SPECIMEN","AUA",""
"Packera anonyma",-84.481875,33.808439,"USA","Georgia",NA,2859029670,"Asteraceae","SPECIES",3036,1899,"PRESERVED_SPECIMEN","CM",""
"Packera anonyma",-83.400467,32.764072,"USA","Georgia",NA,4855451887,"Asteraceae","SPECIES",5,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.131431,33.972812,"USA","Georgia",NA,4116065256,"Asteraceae","SPECIES",27,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.073059,32.89114,"USA","Georgia",NA,3109226695,"Asteraceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-81.825258,32.338358,"USA","Georgia",NA,4851981740,"Asteraceae","SPECIES",3,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.070899,33.319175,"USA","Georgia",NA,4855356352,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.844658,33.911655,"USA","Georgia",NA,2626663576,"Asteraceae","SPECIES",16,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.143921,33.432822,"USA","Georgia",NA,4535723107,"Asteraceae","SPECIES",10,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.885697,34.148902,"USA","Georgia",NA,2447829272,"Asteraceae","SPECIES",6,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.436001,33.934133,"USA","Georgia",NA,3117809905,"Asteraceae","SPECIES",9,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.262873,33.838977,"USA","Georgia",NA,2603315380,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.452522,33.743675,"USA","Georgia",NA,2283012225,"Asteraceae","SPECIES",4,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.590286,33.964375,"USA","Georgia",NA,3499501808,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.628661,33.7299,"USA","Georgia",NA,4062914036,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.89957,33.914535,"USA","Georgia",NA,3109271312,"Asteraceae","SPECIES",10,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.125327,33.531868,"USA","Georgia",NA,4076299993,"Asteraceae","SPECIES",28957,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.022066,34.060498,"USA","Georgia",NA,4607201394,"Asteraceae","SPECIES",615,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.816436,34.629109,"USA","Georgia",NA,4138141531,"Asteraceae","SPECIES",28790,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.147739,33.79291,"USA","Georgia",NA,3764486829,"Asteraceae","SPECIES",104,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.791667,34.322778,"USA","Georgia",NA,3344482434,"Asteraceae","SPECIES",NA,1979,"PRESERVED_SPECIMEN","CLEMS",""
"Packera anonyma",-84.142527,31.938145,"USA","Georgia",NA,3344482437,"Asteraceae","SPECIES",618,1987,"PRESERVED_SPECIMEN","CLEMS",""
"Packera anonyma",-83.253677,31.400309,"USA","Georgia",NA,3469929719,"Asteraceae","SPECIES",NA,2021,"PRESERVED_SPECIMEN","LSU",""
"Packera anonyma",-83.735647,33.775867,"USA","Georgia",NA,3760082707,"Asteraceae","SPECIES",24,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.585097,33.94507,"USA","Georgia",NA,3097260001,"Asteraceae","SPECIES",8,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.17503,34.215321,"USA","Georgia",NA,4103273481,"Asteraceae","SPECIES",372,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.183189,33.444302,"USA","Georgia",NA,4075871066,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.354392,33.949835,"USA","Georgia",NA,3113437118,"Asteraceae","SPECIES",28902,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.460019,33.479769,"USA","Georgia",NA,4039535500,"Asteraceae","SPECIES",28957,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.476069,33.952897,"USA","Georgia",NA,3109141388,"Asteraceae","SPECIES",28902,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.591756,33.964692,"USA","Georgia",NA,3109307540,"Asteraceae","SPECIES",271,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-82.650515,34.063188,"USA","Georgia",NA,4073840102,"Asteraceae","SPECIES",992,1977,"PRESERVED_SPECIMEN","ID",""
"Packera anonyma",-84.06539,33.586935,"USA","Georgia",NA,4606596627,"Asteraceae","SPECIES",61,2008,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.111358,34.925377,"USA","Georgia",NA,4606619484,"Asteraceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.856438,34.721554,"USA","Georgia",NA,3772976172,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.596609,34.014229,"USA","Georgia",NA,4102882543,"Asteraceae","SPECIES",9,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.300459,32.911122,"USA","Georgia",NA,2620012263,"Asteraceae","SPECIES",24,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.713113,33.098645,"USA","Georgia",NA,3985631835,"Asteraceae","SPECIES",168,2015,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.691389,33.9975,"USA","Georgia",NA,4852178374,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.469176,34.6808,"USA","Georgia",NA,3784635069,"Asteraceae","SPECIES",3905,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.249082,34.593752,"USA","Georgia",NA,2619897286,"Asteraceae","SPECIES",8,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.356025,34.0178,"USA","Georgia",NA,4096649564,"Asteraceae","SPECIES",451,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.285,33.694166,"USA","Georgia",NA,3117762659,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.292128,33.454866,"USA","Georgia",NA,3112583416,"Asteraceae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.131757,33.972597,"USA","Georgia",NA,3113631898,"Asteraceae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.496567,33.371772,"USA","Georgia",NA,3112371252,"Asteraceae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.534145,32.883494,"USA","Georgia",NA,2311277767,"Asteraceae","SPECIES",5000,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-85.47708,34.833775,"USA","Georgia",NA,4872114093,"Asteraceae","SPECIES",12,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.572164,33.854593,"USA","Georgia",NA,4046225614,"Asteraceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.353313,34.01534,"USA","Georgia",NA,3118498543,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-83.362283,33.943296,"USA","Georgia",NA,4111666938,"Asteraceae","SPECIES",114670,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-81.790657,32.421293,"USA","Georgia",NA,4103170893,"Asteraceae","SPECIES",27,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Packera anonyma",-84.01769,33.696629,"USA","Georgia",NA,4851206204,"Asteraceae","SPECIES",1500,1948,"PRESERVED_SPECIMEN","WS",""
"Packera anonyma",-83.37775,34.52863,"USA","Georgia",NA,4851217647,"Asteraceae","SPECIES",400,1982,"PRESERVED_SPECIMEN","WS",""
